2023-02-14 17:08:54,136 INFO    Thread-52 :7376 [upload_job.py:push():143] Uploaded file /tmp/tmp54clutgbwandb/9ylhe61r-wandb-metadata.json
2023-02-14 17:08:57,390 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:02,391 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:07,392 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:12,393 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:17,394 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:22,395 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:27,396 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:32,397 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:37,398 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:42,399 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:47,400 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:47,854 DEBUG   SystemMonitor:7376 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-14 17:09:47,856 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:09:52,858 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:09:57,859 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:02,860 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:06,592 INFO    StreamThr :7376 [internal.py:wandb_internal():87] W&B internal server running at pid: 7376, started at: 2023-02-14 17:10:06.592189
2023-02-14 17:10:06,593 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status
2023-02-14 17:10:06,597 INFO    WriterThread:7376 [datastore.py:open_for_write():85] open: /home/luigi-doria/IC/wandb/run-20230214_171006-pba8oc52/run-pba8oc52.wandb
2023-02-14 17:10:06,597 DEBUG   SenderThread:7376 [sender.py:send():334] send: header
2023-02-14 17:10:06,598 DEBUG   SenderThread:7376 [sender.py:send():334] send: run
2023-02-14 17:10:07,330 INFO    SenderThread:7376 [dir_watcher.py:__init__():216] watching files in: /home/luigi-doria/IC/wandb/run-20230214_171006-pba8oc52/files
2023-02-14 17:10:07,330 INFO    SenderThread:7376 [sender.py:_start_run_threads():1065] run started: pba8oc52 with start time 1676405406.592245
2023-02-14 17:10:07,861 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:11,607 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:12,332 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:12,862 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:16,612 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:17,333 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:17,858 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:10:18,859 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:21,617 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:22,334 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:23,860 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:26,621 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:27,335 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:28,861 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:31,625 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:32,336 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:33,862 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:36,629 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:37,337 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:38,863 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:41,634 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:42,338 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:43,864 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:46,639 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:47,339 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:47,859 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:10:49,860 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:51,644 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:52,340 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:54,861 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:56,649 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:10:57,341 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:10:59,863 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:01,654 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:11:02,342 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:04,864 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:06,659 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: cancel
2023-02-14 17:11:06,660 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: cancel
2023-02-14 17:11:07,343 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:09,865 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:12,344 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:14,866 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:17,345 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:17,860 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:11:20,862 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:22,346 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:25,863 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:27,347 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:30,864 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:32,348 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:35,865 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:37,349 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:40,866 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:42,350 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:45,228 INFO    StreamThr :7376 [internal.py:wandb_internal():87] W&B internal server running at pid: 7376, started at: 2023-02-14 17:11:45.228151
2023-02-14 17:11:45,229 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status
2023-02-14 17:11:45,237 INFO    WriterThread:7376 [datastore.py:open_for_write():85] open: /home/luigi-doria/IC/wandb/run-20230214_171145-rqy0xwsp/run-rqy0xwsp.wandb
2023-02-14 17:11:45,238 DEBUG   SenderThread:7376 [sender.py:send():334] send: header
2023-02-14 17:11:45,241 DEBUG   SenderThread:7376 [sender.py:send():334] send: run
2023-02-14 17:11:45,867 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:46,031 INFO    SenderThread:7376 [dir_watcher.py:__init__():216] watching files in: /home/luigi-doria/IC/wandb/run-20230214_171145-rqy0xwsp/files
2023-02-14 17:11:46,032 INFO    SenderThread:7376 [sender.py:_start_run_threads():1065] run started: rqy0xwsp with start time 1676405505.228314
2023-02-14 17:11:47,351 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:47,862 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:11:50,250 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:11:51,033 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:51,863 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:52,352 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:55,255 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:11:56,034 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:56,864 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:11:57,353 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:00,260 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:01,035 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:01,866 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:02,354 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:05,264 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:06,036 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:06,867 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:07,355 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:10,269 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:11,037 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:11,868 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:12,356 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:15,274 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:16,038 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:16,869 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:17,357 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:17,863 DEBUG   SenderThread:7376 [sender.py:send():334] send: stats
2023-02-14 17:12:20,279 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:21,039 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:22,358 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:22,865 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:25,284 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:26,040 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:27,359 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:27,866 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:30,289 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:31,041 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:32,360 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:32,867 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:35,294 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:36,042 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:37,361 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:37,868 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:40,299 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: keepalive
2023-02-14 17:12:41,043 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:42,362 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:42,869 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 17:12:45,303 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: cancel
2023-02-14 17:12:45,304 DEBUG   HandlerThread:7376 [handler.py:handle_request():144] handle_request: cancel
